location_id	bin_early	bin_late	morphotype	taxon	rank	taxonomic_tree	taxon_ambiguous_with	variable	variable_unit	variable_value (float)	variable_ci (float option)	variable_confidence_qualitative (string option)
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
individualtimelinenode_9a793e68-13ff-4595-b5aa-5ff8905e44a5	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	139		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	2		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	140		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	5		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	106		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	6		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	107		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	10		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	55		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	112		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	247		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	264		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	110		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	91		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	226		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	6		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	206		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	187		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	174		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	177		
individualtimelinenode_48d66bcb-89ff-4d3f-8713-057de0eb592b	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
